age,salary,average_call_duration,day_call_month,evening_call_month,night_call_month,other_cities_call,other_country_call,landline_phones_share,sms_month
51,460933,14.4,421,76,11,21,4,28,0
51,62209,3.8,93,126,0,0,0,0,4
51,21881,3,50,44,1,7,0,12,5
51,13425,1.5,64,50,1,0,0,21,2
51,44367,3.5,86,78,0,32,0,6,3
51,43953,6.9,38,46,2,0,0,11,0
51,74051,7.5,60,71,0,0,0,6,4
51,9025,9.2,43,91,4,1,0,4,0
51,9275,1.6,32,46,0,5,0,11,5
51,33283,5.5,47,29,0,6,0,12,5
51,433198,14.8,370,73,33,29,0,18,9
51,49829,3.5,104,76,3,3,0,16,4
51,74765,9.7,52,48,0,4,1,0,4
51,23887,3.5,38,41,7,19,0,20,5
51,74988,5.4,69,119,4,29,0,11,5
51,16905,1.4,58,90,3,2,0,10,5
51,19234,3.3,60,4,5,2,3,1,3
51,27843,3.7,48,39,3,4,0,4,2
51,22537,5.8,30,18,2,43,0,8,5
51,78478,8,52,81,0,0,0,14,5
51,15129,1.9,65,33,2,2,0,21,5
51,2813,2.3,34,144,0,0,0,10,2
51,34111,4.5,36,69,0,34,0,30,1
51,12485,1.4,63,51,0,0,0,21,1
51,17395,3.5,32,26,0,0,0,13,3
51,76426,5.3,68,109,2,33,3,5,2
51,66605,5.5,65,81,0,14,0,23,2
51,60634,6.1,48,70,8,10,0,2,3
51,63292,4.8,102,63,0,4,0,25,1
51,13965,2.1,62,8,0,0,2,4,1
51,91862,4.6,113,153,3,6,0,24,0
51,25536,1.6,55,151,0,2,0,3,4
51,37275,2.5,51,140,2,0,0,29,0
51,46109,3.1,112,74,3,0,0,9,1
51,29697,3.6,59,44,5,38,2,22,2
51,51282,3.7,70,100,0,0,3,4,1
51,58047,7.5,59,38,1,0,0,0,4
51,27518,3.2,38,81,2,0,0,12,1
51,116189,9.6,68,94,0,0,0,16,5
51,2785,1.7,10,10,0,0,0,0,0
51,51572,6.4,32,81,1,5,0,4,3
51,92091,7.9,80,70,2,0,0,17,4
51,38048,3.3,65,88,4,3,0,16,1
51,74835,8.9,51,60,0,0,0,4,1
51,35443,5.2,43,46,0,0,0,12,4
51,2004,2.2,41,84,2,31,0,5,1
51,37608,3.6,111,8,0,0,0,15,5
51,8867,1.2,49,47,0,3,0,13,4
51,1359,1.7,56,44,5,4,0,20,5
51,28165,3.7,45,55,3,2,0,8,2
51,17658,1.8,55,76,0,3,0,4,2
51,1782,1.8,4,7,0,0,0,0,0
51,3675,2.1,76,143,0,4,0,12,4
51,26461,3.1,31,89,2,0,0,21,4
51,38621,9.4,38,9,5,32,0,11,3
51,9211,1.2,40,62,3,4,0,7,2
51,14504,1.4,44,83,6,4,0,5,0
51,7028,5.9,34,139,0,22,0,6,1
51,36236,2.9,64,88,1,33,0,16,0
51,11718,1.8,56,14,0,4,2,2,0
52,1769,1.8,7,5,0,0,0,0,0
52,26569,4.3,42,38,0,5,1,7,4
52,26308,3.5,37,66,0,0,0,8,2
52,43252,7,35,47,2,29,0,26,4
52,78057,6.3,52,103,2,0,0,6,3
52,3171,3.8,48,64,0,3,0,3,0
52,1577,1.1,8,9,1,0,0,0,0
52,1445,1.3,60,89,3,3,0,0,2
52,24015,2.9,38,77,0,23,1,0,1
52,18094,1.9,36,98,3,34,1,22,3
52,60025,4.9,62,88,0,0,0,12,3
52,19874,2.6,53,45,0,0,0,25,4
52,9542,1.4,29,66,0,0,0,1,0
52,149047,8.5,67,154,3,0,0,14,3
52,88518,7.2,69,96,0,5,0,26,5
52,33516,4.2,55,34,4,3,0,8,5
52,5054,3.8,52,117,0,0,0,16,3
52,71217,8.6,46,65,0,22,1,15,4
52,2083,2,50,92,3,43,2,19,3
52,29302,2.6,53,86,2,0,1,14,5
52,20543,2.5,53,55,0,2,0,9,4
52,24308,3.6,66,13,0,6,0,14,5
52,1581,1.7,65,53,4,14,1,6,5
52,38766,3.9,68,46,0,32,1,20,5
52,81523,5.4,61,149,4,0,2,7,4
52,63101,7.8,46,62,0,0,0,7,1
52,40656,2.4,104,94,2,28,2,27,3
52,1769,1.8,8,4,0,0,0,0,0
52,86683,8.1,48,96,8,3,0,3,0
52,34653,3.2,73,66,2,22,0,4,4
52,50873,4.5,67,66,3,6,0,20,2
52,37914,6.4,60,8,2,32,0,13,1
52,22677,4,29,48,0,0,1,10,3
52,241168,6,500,127,8,76,0,28,10
52,1671,1.2,12,4,2,0,0,0,0
52,42048,4.1,55,84,0,0,0,1,5
52,58748,4.5,87,64,1,7,0,1,4
52,27251,3.1,50,68,0,0,0,11,5
52,76854,9.5,40,71,0,29,0,14,4
52,86505,9.7,33,93,2,26,1,2,2
52,16072,1.4,60,80,0,36,2,12,1
52,243461,13,176,100,36,61,0,32,7
52,50925,5.9,65,42,5,0,0,3,4
52,2457,3,8,2,0,0,0,0,0
52,24805,2.2,62,90,0,0,1,6,3
52,50896,4.7,77,61,0,14,0,28,2
52,47726,2.8,100,101,3,2,0,15,3
52,2842,2.8,47,79,0,3,0,1,4
52,25149,2.8,34,91,4,1,0,0,0
52,35879,5.1,36,48,5,25,0,20,3
52,80864,7.6,41,94,0,2,0,4,4
52,21059,2.9,37,60,4,34,1,12,5
52,11396,2.2,50,4,0,2,0,13,5
52,44074,3.7,106,36,2,6,0,15,4
52,7049,3.8,82,149,0,0,0,18,5
52,41864,5.3,46,59,0,29,0,28,2
52,17836,2.6,31,54,0,42,2,7,4
52,2752,2.1,11,5,0,0,0,0,0
52,35644,3.8,62,47,0,0,2,13,4
52,70086,4.5,80,130,3,5,1,21,4
52,8988,1.7,33,37,0,0,1,12,5
52,34398,2.4,109,71,0,0,1,6,5
52,1486,1.65,6,5,0,0,0,0,0
52,1884,2.3,3,7,0,0,0,0,0
52,81434,6.8,42,129,0,15,1,13,5
52,58805,3.7,67,154,3,33,1,6,5
52,47523,7.3,35,42,4,0,2,14,1
52,2342,1.3,12,10,0,0,0,0,0
52,13608,7.2,92,140,0,1,0,17,4
52,61942,5.2,61,101,0,7,0,11,5
52,29343,3.7,65,32,1,4,0,13,3
52,30544,3.5,42,77,2,33,0,1,1
52,24939,4.5,29,44,4,0,0,19,0
52,19295,1.3,101,91,0,24,0,3,0
52,27397,2.2,104,48,3,4,2,2,4
52,34857,3.2,42,112,0,5,0,17,3
52,37207,3.3,93,44,4,31,1,1,5
52,18606,6,343,75,50,46,12,32,5
52,19683,2,46,89,1,0,0,6,4
52,10702,1.4,47,53,2,0,2,8,5
52,731,1.5,39,19,5,3,0,2,2
52,2187,2.7,6,3,0,0,0,0,0
52,23684,2.2,56,90,0,0,2,7,1
52,24524,2.5,53,78,4,0,0,1,5
52,51075,3.8,40,155,0,2,0,21,1
52,42042,2.4,111,118,0,0,0,0,5
52,87441,7.4,67,90,3,0,0,28,4
52,10499,8.2,70,103,0,0,0,0,3
52,41736,4.2,53,81,0,34,0,15,3
52,22477,1.3,70,148,0,0,0,1,0
52,3436,5.8,50,22,0,0,0,27,4
52,32004,1.8,84,136,0,1,1,16,4
52,46106,4.4,57,83,3,15,0,2,5
52,70984,5.7,67,99,5,39,0,16,4
52,32162,2.7,80,75,0,30,0,25,1
52,33175,3.1,33,121,2,0,0,2,5
52,11424,1.6,40,45,0,38,0,10,3
52,60984,7.2,31,78,0,0,1,14,5
52,47614,3.8,40,122,0,2,0,28,5
52,15479,2.7,54,14,0,3,2,19,0
52,22703,2.7,48,65,0,4,0,19,5
52,40067,3.4,47,118,2,28,0,10,3
52,2941,2.7,51,99,0,1,2,22,5
52,45045,3.3,62,107,2,0,1,12,4
52,55075,6.6,45,66,2,0,0,20,5
52,28041,3.1,32,97,0,0,0,1,2
52,45252,3.2,71,122,0,1,0,2,3
52,22848,3.4,34,48,0,45,0,18,5
52,66878,6.8,63,51,1,15,0,7,1
52,1392,1,9,8,0,0,0,0,0
52,3825,2.5,9,8,0,0,0,0,0
52,47393,4,62,98,0,0,0,3,2
52,45472,2.9,45,160,0,41,0,0,4
53,11844,2.4,36,19,1,4,0,14,4
53,60684,7.3,48,61,3,0,2,5,1
53,35126,2.6,106,43,2,41,2,27,4
53,95563,5.2,99,147,3,24,0,12,1
53,34373,3.8,48,73,4,0,0,15,4
53,23296,2.6,40,72,0,3,0,12,4
53,1441,1.1,10,6,0,0,0,0,0
53,255634,9.8,260,131,37,42,0,55,8
53,1872,1.2,3,10,0,0,0,2,1
53,53699,6,56,58,7,2,0,12,3
53,29608,2.8,48,99,0,22,0,15,1
53,33888,3.5,44,90,0,0,0,14,1
53,47775,5,50,79,0,28,0,6,4
53,344,2,10,11,0,0,0,0,0
53,28726,2.9,31,111,1,0,0,21,4
53,42032,5.3,44,61,3,14,0,10,0
53,64974,5.1,65,90,0,0,3,3,4
53,40513,5.3,39,64,2,0,2,3,4
53,71784,5.9,58,109,0,24,0,14,2
53,125209,8.4,62,146,2,0,0,2,3
53,13398,2.2,55,8,4,25,0,10,5
53,13328,1.6,34,71,0,0,0,3,4
53,60515,3.8,68,154,0,3,0,9,2
53,47928,3.3,65,136,2,38,0,28,5
53,21499,2.7,51,53,0,4,0,30,4
53,39039,3.3,70,69,4,30,2,10,5
53,57177,6.8,38,78,0,2,1,2,1
53,46609,2.7,81,157,0,0,0,12,0
53,254163,7,474,82,28,9,0,21,11
53,7035,7.5,36,83,2,31,0,21,2
53,196,1.7,65,90,0,0,0,27,2
53,27525,2.9,67,54,0,0,0,10,2
53,1088,2.8,31,18,0,0,0,7,3
53,1029,8.4,53,100,2,0,0,12,2
53,12307,1.2,87,38,0,6,2,16,0
53,1638,1.4,6,6,2,0,0,0,0
53,34529,3.7,36,94,3,0,0,0,5
53,29302,4.6,31,57,0,4,0,16,3
53,1769,1.8,6,6,0,0,0,0,0
53,2093,10,109,146,0,6,0,1,4
53,2254,2.8,58,33,0,27,0,22,5
53,289039,11,299,94,39,8,6,30,7
53,20454,1.9,62,81,0,0,0,18,2
53,25111,2.7,71,46,0,40,0,12,3
53,30492,3.3,60,47,0,0,3,16,4
53,129139,9.7,48,142,0,5,0,24,1
53,38335,3.4,50,106,0,0,2,13,5
53,17033,1.4,31,147,0,0,0,8,5
53,798,1.5,50,5,0,0,0,7,5
53,3969,2.8,66,108,3,36,0,25,2
53,40404,5.2,46,46,0,31,0,18,2
53,11074,1.4,50,41,2,0,0,23,4
53,42472,3.5,34,141,3,0,0,2,5
53,55125,7,31,68,1,0,0,15,4
53,52527,3.8,49,148,0,0,2,14,2
53,2028,1.3,6,7,0,0,0,3,3
53,363854,13.6,296,124,0,48,7,30,14
53,57057,3.8,70,115,1,13,3,25,5
53,2432,2.7,7,4,0,0,0,0,0
53,21148,1.6,47,139,5,0,0,19,5
53,26159,3.7,38,48,0,2,0,21,5
53,4989,4.4,96,41,4,3,0,15,3
53,66707,6.8,46,89,0,4,3,4,5
53,139944,9.8,61,118,0,0,0,1,1
53,37914,2.4,66,155,0,27,2,6,1
53,32869,3,36,120,2,0,0,14,3
53,35805,3.3,83,38,0,0,0,17,1
53,50106,3.8,43,144,6,19,0,8,2
53,57988,3.8,44,156,0,28,0,11,1
53,15456,1.2,94,50,2,0,1,11,0
53,1916,1.8,8,5,0,0,0,0,0
53,3873,3.2,30,148,0,22,0,0,1
53,28181,2.8,45,93,2,0,1,2,5
53,47934,4.3,55,97,0,3,0,18,3
53,3085,2.9,71,67,0,4,0,11,4
53,111265,8.5,70,87,4,3,0,15,5
53,20065,2.5,43,66,0,0,0,1,4
53,5082,6.6,45,45,4,3,3,0,4
53,30691,3.3,53,71,0,0,0,10,4
53,70529,6.4,79,61,2,0,0,10,1
53,31752,2.7,55,89,2,0,0,8,4
53,38589,2.6,72,130,2,3,0,2,4
53,118597,8.7,65,122,0,0,0,9,4
53,9205,1.7,30,43,0,31,2,4,5
53,47641,5.4,50,67,3,0,0,16,4
53,43303,6.6,66,10,0,28,0,27,5
53,1327,1.8,2,7,0,0,0,0,0
53,1782,1.8,6,5,0,0,0,0,0
53,23403,2.2,80,54,0,3,0,15,4
53,7028,5.9,53,113,0,0,3,21,5
53,20874,2.9,50,42,0,0,1,0,0
53,12859,1.1,65,76,0,5,0,8,2
53,23569,3.7,48,23,2,0,2,10,1
53,2646,2.4,61,71,1,0,2,20,4
53,46839,5.7,69,32,0,0,1,11,4
53,62681,6,48,97,0,0,3,16,4
53,78778,6.8,45,100,3,25,0,1,1
53,60642,4,111,82,0,1,1,8,5
53,6421,1.2,33,35,4,4,0,9,4
53,44182,5.1,44,74,0,0,0,4,2
53,39532,5.8,41,49,0,18,0,12,4
53,36995,3.5,46,86,0,5,1,6,2
53,24047,2.5,40,94,0,6,0,1,5
53,332976,9.6,383,107,11,9,0,26,10
53,75676,8,68,51,3,11,2,6,5
53,14896,1.4,64,62,0,7,0,1,3
53,11179,1.3,67,39,2,0,0,20,1
53,4802,3.5,43,134,2,0,2,20,3
53,15225,8.7,111,94,0,41,0,1,0
53,39596,3.7,69,71,0,0,0,10,1
53,73248,4.8,98,80,0,0,0,13,4
53,43877,4.2,69,67,0,0,0,6,3
53,21712,1.7,83,82,3,3,2,1,5
53,31353,2.3,110,59,0,0,0,28,3
53,2016,1.4,9,7,0,0,0,0,0
54,51368,6.4,35,77,0,0,0,2,3
54,30232,2.8,51,95,5,0,1,15,2
54,11737,1.1,69,68,5,22,0,10,3
54,35476,2.8,59,98,0,1,0,0,5
54,2334,1.9,10,5,0,0,0,0,0
54,25926,3.7,43,49,0,38,0,0,3
54,43533,5.1,55,55,4,0,0,28,5
54,31363,2.9,37,99,7,0,1,3,1
54,23086,3.4,38,44,0,3,0,23,4
54,55737,3.5,70,151,0,23,0,1,2
54,85479,7.1,43,129,0,0,0,5,2
54,31595,3.1,57,80,0,0,0,4,1
54,6342,7.6,47,64,2,0,0,12,5
54,54011,6.1,36,87,4,38,2,4,5
54,10027,9.9,63,69,2,11,0,22,5
54,2025,2.2,59,61,1,22,0,0,3
54,111348,9.5,47,116,4,5,1,11,5
54,231155,6.4,417,132,36,42,4,30,7
54,19492,1.5,31,158,6,0,0,30,3
54,6033,7.7,37,71,0,4,0,12,0
54,22367,7.4,362,100,25,31,0,9,9
54,86569,8.3,63,57,6,1,0,10,5
54,37035,3.8,61,67,0,3,0,11,5
54,13778,2.1,52,29,2,14,0,11,5
54,14619,1.5,58,72,0,45,0,14,2
54,41246,3.7,104,29,0,0,0,17,0
54,9498,2.1,45,4,6,29,0,2,2
54,62681,4.1,60,156,0,0,0,14,2
54,44717,4.5,45,92,0,4,0,26,3
54,3588,2.3,8,5,0,0,0,9,2
54,16817,2.2,42,61,0,0,0,12,5
54,29888,3.4,63,49,0,36,0,11,5
54,4356,3.3,5,6,0,0,0,1,3
54,34627,3.6,55,73,0,4,0,20,2
54,27111,2.8,70,54,0,28,0,19,4
54,2597,10.6,226,119,10,9,6,22,8
54,16957,1.7,53,67,3,0,0,10,4
54,53842,4.9,69,73,5,0,2,9,4
54,5045,6,91,4,0,0,0,6,4
54,74446,6.2,70,88,3,0,0,1,4
54,82269,8.2,31,112,3,5,0,1,3
54,20766,2,54,86,2,26,1,26,5
54,29671,1.7,103,127,4,0,0,9,0
54,25455,3.7,47,40,4,25,0,28,4
54,41583,3.4,65,99,4,11,0,6,4
54,3304,4,39,63,0,4,0,24,5
54,76886,7.1,69,73,0,5,0,25,4
54,25179,3.3,53,32,4,0,0,11,0
54,11211,1.6,37,58,0,5,0,19,1
54,38061,2.5,63,150,0,0,0,10,2
54,31124,2.8,62,85,3,4,0,7,2
54,980,5,100,138,2,6,0,23,3
54,15543,2,51,50,0,0,1,17,4
54,16576,1.6,53,71,4,0,0,24,2
54,1764,1.5,62,80,0,0,0,5,4
54,36787,3.3,58,94,0,6,0,15,4
54,62362,5.5,58,96,0,4,1,27,5
54,19836,1.8,55,92,6,6,0,23,1
54,43921,3.5,52,124,0,4,0,23,5
54,109494,9.9,50,86,2,20,0,3,4
54,13874,1.2,66,87,3,5,0,26,0
54,25403,1.9,104,44,2,2,0,18,0
54,17073,1.8,62,48,1,41,0,12,2
54,39889,6.2,31,57,0,0,0,5,4
54,19671,1.6,58,112,0,28,0,3,5
54,10472,1.7,33,42,0,27,1,18,1
54,88193,7.1,68,98,2,0,0,10,3
54,45157,5.1,38,84,4,7,0,28,2
54,26047,2.9,38,85,4,0,0,3,4
54,54502,6.9,48,57,0,20,0,12,3
54,7593,8,60,65,0,1,0,14,4
54,18126,2.1,62,47,1,0,0,22,3
54,66248,5.2,43,138,4,0,3,18,1
54,3052,4,48,41,0,0,0,21,5
54,46042,5.2,33,91,2,5,0,1,5
54,43124,3.7,57,84,5,1,0,12,1
54,62222,7.4,57,49,6,0,3,26,2
54,12642,1.4,64,35,8,5,0,11,4
54,11179,1.5,44,55,0,0,2,4,3
54,121285,8.5,63,135,0,5,0,17,1
54,39788,2.8,60,117,4,0,0,10,1
54,13769,1.4,36,90,1,1,1,1,3
54,23677,2.1,65,86,0,0,1,15,3
54,21862,2.2,50,83,4,25,0,9,4
54,51724,3.5,62,145,0,0,0,9,5
54,58058,5.8,65,51,0,3,0,23,4
54,330501,13.6,283,85,27,42,0,21,6
54,81638,7.2,69,81,0,0,1,9,0
54,28372,3.4,33,83,4,32,0,11,5
54,57432,5.6,31,116,2,9,0,10,5
54,71548,6.4,92,44,5,0,0,0,5
54,923,2.3,39,8,0,15,0,28,0
54,25162,2.5,57,78,0,1,0,9,5
54,3436,6.2,55,9,0,3,0,4,0
54,47648,4.4,57,90,0,33,0,19,3
54,6944,6.2,53,85,0,0,0,8,4
54,75306,9.2,62,39,3,30,0,0,5
54,41074,5.2,45,60,0,0,2,11,2
54,30143,2.6,53,106,4,0,1,19,5
54,2097,1.6,8,8,0,0,0,0,0
54,132814,9.1,114,48,1,2,0,1,2
54,3538,2.7,5,10,2,0,0,0,0
54,37324,4.3,29,83,0,17,0,1,5
54,83496,8.4,50,69,4,42,0,11,5
54,11907,1.4,53,46,1,24,1,0,5
54,21531,2.6,70,32,0,31,0,8,2
54,60031,6.2,62,64,0,33,0,24,2
54,70102,6.2,70,79,1,33,0,12,1
54,16072,2.8,53,6,2,0,0,8,0
54,38984,7.2,53,8,4,24,0,10,4
54,36395,3.9,38,92,3,32,0,3,3
54,36793,3.8,66,56,6,0,3,29,0
54,16823,1.9,70,36,8,0,0,5,5
54,2018,3.6,43,28,0,5,0,21,2
54,23352,2.6,58,58,4,0,2,13,2
54,18699,1.9,58,72,3,26,0,2,4
54,35672,5.2,35,49,0,0,0,17,5
55,15482,9.9,104,98,3,40,0,3,4
55,61611,5.2,69,89,0,0,0,0,3
55,36532,3.7,65,64,0,15,0,19,5
55,581,8.3,58,18,2,12,1,26,4
55,90048,9.6,41,76,0,37,2,1,5
55,39758,5.7,47,42,3,31,0,3,4
55,20766,2,55,84,4,1,0,12,3
55,58391,6.3,49,76,1,0,1,21,1
55,40698,3.8,50,82,0,4,0,1,4
55,42488,4.6,41,87,0,20,0,15,2
55,42306,3.7,45,115,3,2,2,12,4
55,362721,14.2,263,127,22,48,7,58,9
55,84416,8.9,89,9,3,0,0,17,5
55,39994,3.9,45,80,5,0,0,8,5
55,53132,3.8,68,122,3,0,1,19,2
55,35378,3.8,53,58,2,0,1,3,0
55,26555,2.7,63,51,1,5,0,20,4
55,16721,2.5,36,55,0,16,0,15,5
55,12453,1.7,34,67,0,5,3,13,3
55,42052,2.7,105,94,5,7,0,6,4
55,1223,1.5,87,6,0,15,1,1,5
55,59623,6,71,56,0,0,0,18,1
55,223272,7.2,340,99,8,35,0,55,0
55,68535,5.3,32,158,0,38,0,21,5
55,31395,13.8,217,101,14,10,0,20,12
55,48208,4.4,62,84,2,0,0,11,3
55,33022,2.7,70,93,2,0,1,10,4
55,101493,8.1,94,43,6,9,0,12,5
55,58247,5.3,55,80,0,10,0,24,3
55,27755,2.6,64,61,3,0,0,16,4
55,9682,2,36,24,4,31,0,2,3
55,5217,3.5,63,145,0,0,0,20,3
55,31213,2.8,80,62,0,7,0,24,2
55,4858,4,70,75,1,22,2,2,1
55,65072,5.6,55,88,2,0,0,13,2
55,41278,4,55,85,0,0,0,4,2
55,71484,6.9,47,82,0,0,0,8,3
55,15648,1.7,44,79,7,0,1,1,1
55,34881,3.3,53,76,2,0,0,16,3
55,83636,5.8,50,133,4,0,2,5,0
55,58926,4.6,55,105,0,43,0,13,2
55,13867,1.4,30,112,3,5,0,24,2
55,58545,4.3,73,91,1,0,0,26,3
55,32047,4.3,52,40,8,27,0,22,3
55,25602,1.9,55,112,5,0,0,4,4
55,49941,4.9,68,64,0,0,0,5,3
55,414152,12.6,394,106,32,30,3,22,0
55,39347,7.7,29,32,0,3,0,3,4
55,3113,2.7,56,98,8,0,1,25,1
55,26866,3.8,68,5,0,32,1,28,2
55,10192,2,40,24,0,2,0,25,4
55,43232,3.2,30,151,0,1,0,8,5
55,1632,2.8,44,26,7,27,0,21,5
55,77338,5.7,66,120,0,7,1,13,4
55,17639,2.6,56,25,5,18,0,16,1
55,7452,2.7,16,7,0,0,0,12,3
55,2961,3.6,52,44,1,0,0,5,5
55,72465,4.8,60,152,0,0,0,20,4
55,28665,3,48,68,1,17,0,9,5
55,22092,2.4,68,34,3,4,0,1,5
55,41966,2.7,61,155,6,25,0,13,0
55,41201,4.9,70,33,0,42,0,20,4
55,47817,2.7,99,114,0,0,0,15,4
55,11473,1.1,47,82,2,40,0,27,5
55,61177,9.8,38,44,2,1,0,13,4
55,30678,2.8,80,59,2,3,0,15,2
55,32207,3.2,47,92,0,0,0,17,3
55,6972,8.3,54,44,0,5,1,15,2
55,31729,3.4,65,53,3,3,0,3,3
55,504,4,69,83,0,0,0,0,5
55,14651,2,54,39,0,0,2,12,3
55,32512,4.4,45,52,0,0,0,16,2
55,86184,8.1,60,67,0,17,0,0,2
55,53814,6.4,42,73,0,0,0,0,2
55,72128,9.2,36,61,0,4,3,16,2
55,18314,2.3,48,58,0,7,0,17,5
55,91327,5.9,94,110,2,0,1,17,4
55,19131,6,368,64,47,61,6,30,0
55,77052,4.2,105,140,0,7,0,10,5
55,20951,2.2,34,101,1,40,1,27,3
55,19486,2.3,34,85,0,44,0,6,4
55,6549,6.9,46,84,0,0,0,5,4
55,1568,1.6,65,48,2,0,0,14,4
55,5152,4,78,74,0,4,0,12,4
55,24762,2.5,50,69,3,30,0,20,5
55,42303,2.9,56,150,0,35,0,26,4
55,27244,2.8,43,78,0,0,2,21,1
55,252,2.3,79,58,6,0,1,2,5
55,28541,2.9,51,81,3,0,0,23,5
55,95634,6.9,71,98,0,1,0,12,4
55,47609,3.7,72,100,0,0,3,10,3
55,132846,9.7,93,84,0,40,0,7,0
55,43214,3.2,55,132,4,0,0,0,5
55,43337,4.1,82,35,2,30,0,4,5
55,83523,4.4,106,149,0,16,0,16,4
55,21403,1.6,65,118,0,30,0,5,4
56,23295,2.3,51,86,2,0,1,20,2
56,67032,5.6,33,124,0,33,0,11,1
56,29162,2.8,111,6,3,22,0,1,5
56,93155,6.4,108,75,3,9,0,10,5
56,70707,3.9,71,159,0,3,0,13,1
56,14046,1.5,50,76,2,3,0,4,3
56,26642,2.2,80,59,2,32,1,10,1
56,79307,5,108,96,2,0,0,17,5
56,17377,2.2,35,72,6,32,0,3,4
56,4975,7.1,57,28,4,0,0,10,2
56,40271,2.9,70,119,0,30,1,30,4
56,588,8.4,48,32,0,0,0,19,3
56,61056,5.4,31,133,3,4,0,2,3
56,19874,2.6,69,23,0,40,0,5,2
56,72077,7.3,60,70,0,0,0,7,1
56,19301,1.5,88,77,2,0,0,3,5
56,59286,4.1,114,67,0,0,0,30,3
56,7584,1.1,31,54,1,0,0,26,3
56,46025,5,62,42,3,0,0,12,5
56,19155,3.1,34,47,4,29,0,8,2
56,33768,2.4,57,119,4,2,2,15,4
56,31289,3.2,57,72,3,30,0,10,0
56,24028,4.6,36,32,0,0,0,6,5
56,11106,1.9,42,22,5,4,0,0,5
56,72996,6.6,45,92,6,0,0,20,5
56,21805,2.1,55,85,0,3,0,7,4
56,43698,3.5,50,126,0,28,0,13,1
56,10668,1.2,45,63,0,0,0,10,1
56,7854,1.1,30,60,0,3,0,9,5
56,508431,14.2,401,92,37,40,0,44,9
56,19722,1.8,69,75,0,0,0,2,5
56,33283,2.5,51,137,0,3,0,5,2
56,60375,6.9,53,51,0,0,0,16,4
56,29773,3.8,48,56,0,32,0,10,4
56,16817,2.4,51,38,0,3,0,22,4
56,33418,2.8,53,95,3,34,0,7,5
56,44781,3.8,39,130,0,0,0,5,1
56,11084,1.2,42,86,0,4,0,17,0
56,11147,1.4,31,81,0,0,2,8,0
56,3185,4,60,41,0,26,0,12,3
56,52998,5.2,46,94,2,3,1,14,5
56,6624,2.4,19,4,0,0,0,1,0
56,76516,7.7,68,60,0,0,0,8,4
56,41087,5,69,28,8,3,0,17,0
56,55384,8.6,45,28,0,7,0,1,1
56,315,2.5,59,97,0,9,0,2,4
56,12504,2.6,50,5,1,39,0,3,1
56,26856,3.1,63,47,0,3,0,4,3
56,22027,2.6,40,77,0,0,0,12,0
56,30996,3.6,60,39,0,14,0,10,3
56,66623,4.5,53,136,1,18,0,27,2
56,35411,5.1,60,25,0,0,0,14,1
56,7056,2.8,14,7,0,0,0,4,2
56,49317,9.8,51,7,0,0,0,1,4
56,19383,1.3,106,64,0,1,1,3,3
56,3399,2.9,50,113,0,0,0,12,4
56,103143,8.8,65,90,6,42,0,14,1
56,280076,9.6,394,60,8,4,9,29,11
56,8504,1.5,55,11,0,0,2,8,3
56,77396,8.1,68,53,2,29,0,19,4
56,5389,3.6,97,98,2,0,0,7,3
56,82364,6,50,141,7,0,0,0,3
56,68145,5.9,57,85,0,10,2,23,3
56,30066,4,65,24,4,44,0,0,0
56,74816,8.1,80,30,6,0,1,26,4
56,36405,4.5,55,49,2,5,0,2,4
56,3608,2.4,69,136,6,2,3,12,3
56,28529,3.9,64,12,5,0,0,5,2
56,57483,6.4,53,66,2,0,0,20,1
56,4101,5.8,38,58,0,25,2,10,5
56,74433,5.7,80,92,2,31,3,6,4
56,67284,7.2,50,63,1,36,0,21,5
56,11198,1.2,69,47,5,3,0,14,1
56,12753,1.1,52,109,0,4,0,25,5
56,73669,9,44,66,1,0,0,7,2
56,2736,1.9,8,4,0,0,0,2,2
56,36997,4.4,53,57,0,0,2,8,4
56,42424,3,55,142,4,0,0,8,4
56,85039,8.9,37,96,4,0,0,28,4
56,11619,1.2,100,11,0,1,0,1,5
56,55247,5.9,59,64,0,28,0,30,3
56,55403,4.9,57,97,1,0,0,20,4
56,30191,3.8,50,42,3,2,0,1,3
56,27009,4,44,44,0,23,0,12,5
56,87587,5.5,48,159,1,3,0,17,4
56,5103,4.5,50,90,4,36,1,13,5
56,41239,3.9,62,78,0,6,0,21,5
56,18963,2.1,49,58,4,45,0,10,5
56,51794,4.7,61,87,0,0,0,5,1
56,31531,3.3,65,45,1,0,0,1,2
56,54463,5,110,13,6,41,3,16,3
56,8044,8.2,68,58,0,0,0,1,3
56,51842,4.6,43,97,6,29,0,19,3
56,41469,6,40,47,9,0,1,29,5
56,52527,3.8,95,82,2,2,0,2,1
56,38602,4,66,57,3,5,0,1,5
57,46877,6.6,38,54,7,0,0,9,3
57,28805,3.4,70,34,0,7,0,7,3
57,73854,6.2,89,59,6,11,0,22,4
57,19823,1.6,43,131,5,0,0,12,2
57,17864,4.4,33,12,0,0,0,26,5
57,197005,7.8,311,73,25,40,11,59,10
57,14518,1.7,58,41,0,1,0,8,4
57,3864,1.4,16,7,0,0,0,1,1
57,11262,1.3,64,46,0,0,0,8,0
57,27327,2.6,46,100,0,3,1,8,4
57,57505,5.3,52,82,0,1,0,1,2
57,53737,5.7,40,92,0,36,0,10,4
57,2597,2.7,44,89,0,33,0,16,4
57,102213,7.1,49,157,0,0,0,9,5
